datetime,tx_id,sender,recipient_type,recipient_id,amount,description
"2025-02-18 09:27:35,000",b35cdf4c82b54e63ab9397a80905b43c,9b7a988c28d04797973ddf96d9969bdb,merchant,fd0eba5220ed497dac3ece336637fa7e,931.81,buying
"2025-05-05 01:04:39,000",80d1928380dd4b439f83efe7f6063c54,1c8e905a32b4436b9b7d4eaff953e7eb,merchant,22ae024435c543188e5cd8a84e13ac7a,475.88,gift
"2025-04-06 02:10:56,000",fa105c537abd402f983a40c89af6aa1b,f2a03f35838c488fb13f7af647a64435,user,8cd27db4e3704acaafb5c09807414849,472.28,snacks
"2025-03-05 04:51:40,000",777d6c0170534ffeb918b48293de5aaa,9812e22419e8430fbf976ba4d0de68a6,user,5a6037dc22e64c448217b955f9d4d6b3,429.82,shopping
"2025-02-15 05:17:50,000",d450a6eea1234d46b35b04122970adaf,e5932056ed124458acabc9cee73edb91,user,a13e06b55d5b4274ad8efd697b49a842,6.72,subscription
"2025-03-24 23:02:42,000",c9833721eee14757be319c42f1d4dfc1,63da57a9eca443ceb4eaf1ed95e3560a,merchant,668da5b7df7241b4a2be869bc9de0ef2,243.39,hotel booking
"2025-04-24 14:58:22,000",26ae8a8f24134c3a83d4bf97b5ffc0e2,194925a28f964f3fa1eb80a2b9f99b40,merchant,c130ad7b2f9c4397a6f90ebfc1387c27,983.87,food
"2025-02-24 05:00:53,000",87d3e67ad6b84314a19aec7b91286f0e,b9ef207d54214607ada5fbe064be5794,merchant,b00495d7630d4fd395a5ea5860e667fe,132.57,charity donation
"2025-01-05 13:33:20,000",7ad638829be343bba0d48ec6d401a699,d6a3017066694ec2a71d83ca2158044f,user,3b0dad2385ec4e218597cf1f78600297,662.86,theme park
"2025-01-15 09:23:04,000",142f60b15ddc485cb8f3f310b05baeee,37e413ebc0a64c348c8f2e90acc6c35b,merchant,9ceccf23c02c417baef9a1fe3621eb01,308.43,parking fee
"2025-04-11 04:50:12,000",d047a605efa04611a1a2836dbdcc4853,cdc7ccc322984b70821818056dbd762a,user,1f6359f0c887489e8d908094559cee57,425.85,movie ticket
"2025-04-09 18:41:12,000",8ba9dfd78bfa467899d63b29d2616d87,b31c4e32bb554ca3b1305a1ab44d36b6,user,fefa2cca9277426786b3c648e548a12c,990.21,buying
"2025-05-10 11:31:13,000",f43967fb5395479787bf32d855403dab,9509c6af76ce49baa0010d1d5cc84bbb,merchant,b886b84a33df4f909ab11627ada59776,469.26,shopping
"2025-03-09 02:58:04,000",130423368df74ea19bc4b629d8403d7f,f9616cbc839b47ba8063c30af7937406,service,945640e2180f4264ab777c742184d52a,298.26,mobile topup
"2025-03-18 00:44:29,000",ed2095b7e21b49e7914d5937e4c4c0c3,820c61c398b54f2fa8490ce2fbfc8c79,user,7679cfe4d2e64b10b597a06f621ddfea,467.6,parking fee
"2025-01-10 08:13:25,000",85a94b1def4744b187e20d85d4465e2a,1a300d4101c4458cbb42c16ace691e9a,user,a8f60c45f4e44562ad0055df21592425,411.44,gift
"2025-01-10 16:19:28,000",3dc95d376e904851bee9c0eb34aa7d64,e46c3de7046a445aa289b8d2ad7634e0,user,d70e1b25e74f49499859b5b26cfd1a63,27.22,gift
"2025-02-24 08:26:09,000",4fdb91d79dd3447db0d636b594dd63cd,3da66aa7591f4511a56f4592d11ad213,merchant,678b476675c5486fa0272eb7d7013845,742.55,theater ticket
"2025-02-09 13:05:36,000",2e9c9fd881a24ad081660db918b476c0,c1cffca2ebf24158970d0a9ff87796f9,user,5dd681fd91b549989032c375586fda1d,415.71,subscription
"2025-03-13 07:27:32,000",4fdd5668f5994aa59a4ec403da828a07,55513c6b7126439fa661f431c3fd27ab,service,a8e1ac461d954749b76ba45f89804e0d,656.32,aeroplane ticket
"2025-03-16 21:59:17,000",abcb039343f34c4ab21db6095078fef0,386d0dd5772a498085e1b8e07f6c0885,user,b6e8c9de138f4e1ea669764000d0f0a2,808.46,circus ticket
"2025-01-13 15:38:11,000",9f8b26a189b24aaea2820f765221898a,15e5a8584bab48a48cec0982608ec269,user,864f1e36b71441b290fa3963456a6773,145.34,utilities bill
"2025-02-16 09:10:50,000",3a30b13a16ae4afbac526ec0b178b8ed,7c3021e810184f72964a384417daf960,merchant,94b2c4a111d34b1f8a68b9a94e966a1b,939.33,theater ticket
"2025-01-30 03:15:56,000",e10f1995d9724c8db313a54b385f24c8,085cc7a888984195bafff4a093090651,user,805bbb5a87e849bebd80613a64f436dc,688.06,snacks
"2025-03-07 05:47:02,000",3ea0d95275ed4712b7e491735dc45ce4,91d1cba49ecd4633b5df60304b7380f7,merchant,a0718f4e10874954ac4e7ed52032c51d,31.38,theme park
"2025-05-03 00:39:25,000",547663f34f774f4db1e99d7ba33f0ccf,958fa13868ee4cf2933bd4d7557cd9d4,user,ce4c651a92fd49d48a86afc3666d2236,123.47,loan
"2025-04-22 09:37:04,000",90851df2f4db4837b1464614ed82518a,ba9dff995336478cae9694e8c85110f2,merchant,78e8a77bfd0543f1a2fec059f888c505,827.16,buying
"2025-02-13 13:45:58,000",a4f2f6aee2f447f48c1686183e431cca,35f71d22294c47d8815a2756df2120eb,service,45e37a15f3f844c6a60593704199140b,247.12,aeroplane ticket
"2025-01-17 14:20:17,000",e734f36a952541c4bdb235520bef1c48,aa33154f43ca4fb4979d9d2962099e5a,user,dbea08e7f93840818671505d33ba44ed,111.43,loan
"2025-03-28 06:39:20,000",21905411cfe945f295440daf77863c75,28e420643c0347d5bdcdbcfd9fa516f2,user,9f9dc5824ef0463ab2f1c229b2d589e1,900.16,train ticket
"2025-04-13 05:46:43,000",2e5d2f9a6cd34d3190489dbf2bb94ca8,e0032869167d45e4859d84ff90f04695,service,4df2c338cc8048e199695a7ee3293f82,656.38,aeroplane ticket
"2025-02-01 12:56:05,000",35df92254388411b97fd82b317637c08,d6a8610c5f2840fb88bb4c63f0667d9f,user,615c90daa6ff4a809e89824ebf7d1b3f,939.42,hotel booking
"2025-02-06 17:13:16,000",8c9861dd2feb4752bff5795e77042021,c51f864a680249efbb1660cca5590fd7,service,77a336bb961149c0a69a439aa0da00bb,465.74,mobile topup
"2025-02-18 11:50:08,000",9ad9f3ae8ca3453bbedd889a9d3c42dc,8c60d2949f824411bb647d26b9a3a717,merchant,7963a255436048778d526656dc0aa1f0,890.07,snacks
"2025-02-19 07:56:49,000",712f01cc0cb24960b0a26909e57016f7,ed7f9a993ae64559a5eb68593aafa0fa,service,6a68c1ef9b7f4aa6be06b0226f3d762b,687.88,mobile topup
"2025-04-08 01:53:25,000",61489d73c91a4214a819d820d607ba57,2c5a5c325cab4f9980eb083f3b81fb82,service,6f6f0c8c1ceb48219e10239c9fbee7bc,172.0,bus ticket
"2025-01-29 11:52:31,000",33079b36f8864501822389ef055684db,dfad43daa6e9404a987a3e7e375129c4,merchant,66dc90825fa14895b69364ee3cf87dbd,77.64,charity donation
"2025-01-19 20:12:45,000",315863984dff45e99a723840b6075724,37dd9b929ebc4d7f91c91c425dd7b55c,merchant,fb184984dd2e4bd98e9c6add87a1af80,450.48,loan
"2025-03-27 14:48:03,000",3c764678c75a4fb2bb0913707ec4e700,fe5404e26de049e4b3331b5088984d19,user,bb1549326d30476f9b5a757fea018cb1,380.33,gift
"2025-01-16 21:23:21,000",492bb20d5b8e416b87eb43c7d8db44c7,f22bdd58e9d141f681be4fa40a6935bb,user,d921e3f00a2a4739a34c7c20a34481cb,457.53,loan
"2025-02-12 18:26:45,000",b5c4018b8b01460b87339ce2ca31e831,6200808cec024744a959d66845fc4b0a,merchant,f28a627e49824c6d99dc97d88b9ce9db,756.62,charity donation
"2025-04-16 23:58:23,000",44885f619c1e492fa5fdcc302a84debb,ab7678e92527481c9a577f1bf3e83437,user,142e9205081c4494a0fa67f420af29f9,879.04,buying
"2025-03-14 21:37:22,000",909f6019487a46d69c44d3ac86bb94e1,c42979a7117d46cd9043f3c8db2aa2d3,user,ea52f943f84f4b7999ec6322a09ab810,289.81,parking fee
"2025-04-26 01:44:51,000",e0a057a0c5754396a2bde1250eb90c83,473397be18f54323aed4713646b8bf3c,user,493823627eda407ba3a802c1041a923b,731.2,circus ticket
"2025-03-19 10:56:08,000",72fabde6c18d4904b83515c4b2c766ad,f7fe7ac06c7541a39ba74d1cf1f65dc9,user,111632e401a84994968c553b3f8fc553,386.13,gift
"2025-04-03 00:57:24,000",ed68369f5a7b457fa971b0e122c26d5e,d371d5bf928c44298e1966138b34b925,merchant,d5531f99ba4f4deaa4e03bde163fee8f,36.44,charity donation
"2025-02-11 01:56:36,000",32424c600ec24103bb030cfe57475fc0,7f215a08f3c9470782b516dd9481d141,service,599de8ceea78471d8858f55eb360ac15,528.36,bus ticket
"2025-03-02 15:04:22,000",c7475daaf9404d9784579719a3c79862,f874aa11090f4a0dbbb451272d3488b6,user,cb7307eb9bc14c87aada8a1d54dd4e30,130.32,ride share
"2025-03-19 13:47:47,000",a5d4f3f62c1b4d48ad291b71c2197440,ce5c16004c6b4dc7ada5106d32bd81ef,merchant,accfad61edf94fa7a6aeec2dd6fc67fb,202.87,buying
"2025-01-11 19:29:15,000",a7c49daea4644f5a9bad88fb81d16063,d5a9e8f45dff4df3ae64a56d27510a80,user,c1d7d52559b54aa2b64b5c26554e1c2c,56.95,hotel booking
"2025-05-08 18:44:29,000",cee4c0c01f4a49028fdd85bc042a5637,7dc552e6c3e6403e86616c3b3cf5ffaf,service,71a2e40c8acc4978a4db69879b5fda70,670.14,bus ticket
"2025-03-30 17:45:42,000",db92eabb77294f32ac16649a3c04720c,7a94903ce0d24568885e877cedd7628e,merchant,352458623fbf478d962130e04160d2b9,54.25,train ticket
"2025-01-06 16:33:01,000",e2da9b12ae224532a949d90fe5010fdf,ef8c31e0a14d45e68a940f69570402b3,merchant,f9436008791249a5b9848442fa23eb25,42.48,circus ticket
"2025-02-18 12:13:48,000",7a16c67bf6b944caad634d6eba7ebff8,9e18b801028d4cafaa3840b53efdb84e,merchant,f5b27e5f63c345d5abf77cee572d11ae,769.87,parking fee
"2025-02-10 18:48:52,000",8c6678b20d8f4731849c73a66b5ad42e,bb11d216644b493985f75e0d20eee373,user,629b71bb16a94ecea25716e7a680a3c7,336.87,food
"2025-04-28 14:59:31,000",ed355245ff814189b282f3a0eef497a6,00349a8f03724de9be6be63f863d344b,user,6fef69cc15b044c1816063f087963a59,373.46,charity donation
"2025-01-08 21:19:44,000",010d42816b794c5bad717623bdad3109,5ad918090e4a48769a61d27b6c27190a,user,de8800d0d4674c25b9785b70b1069c99,368.38,subscription
"2025-03-07 23:21:24,000",f38cf448d1e04087aea875e015221968,c91b1c0c6c354dbb80bce83622255241,service,6e9aef5530bd4038aeb348eb0a72726d,530.06,aeroplane ticket
"2025-02-27 00:41:14,000",3277a9f6a545433eb6860b8a41845509,e864d87ef1a549ddad64970f7922d982,user,560289abab474431af5f6601053327a2,547.76,buying
"2025-05-03 19:57:35,000",e9509b5bcddf43689d57245f72fb9b25,0b4c7dab6e344bea83c1e023d417d698,user,53453f724a4f446ea5a3ab328fddff8e,70.07,circus ticket
"2025-02-01 01:00:54,000",6c7dd18b58884d67b70a487da3b55d7b,ef77618a49834bc98cc786e9bb161066,user,486f9925b3c948fca6eef7658142bbb8,326.05,subscription
"2025-02-01 17:13:05,000",15fc0409123e45c0afc830ba2441b978,4cd6adde9508440aab16d3ad881e651f,user,1d8297264d6f483bb6a530b458452065,104.8,ride share
"2025-01-17 06:09:59,000",eab13b031b084b2ab03a4fb6fb21d6a2,ab4cbd20cc874a6f8f14810809f0c6d0,merchant,859bbe8ea7e0463983fd74ae49acaccb,810.73,subscription
"2025-01-27 14:27:59,000",9f07f2cd21f5450dbcd90b299a65ebde,cb276e4d824b421cb5701d7d893e5b57,service,9d35910f34de4849a3705d0180ea5e62,249.17,bus ticket
"2025-01-09 14:10:06,000",feeec31be4f74e3598b2c69a54fffa32,9e189c1af81744f6974b3d5a28086008,user,e71f1131a77b410c984bf77c7da42ede,848.96,subscription
"2025-01-23 04:28:37,000",602401e95b684d718861b2de863df7aa,7afd600fd3e14aa1a86e803e7fdf823f,merchant,54e9d0ad6f974a858e948c93f82b0ce1,592.1,utilities bill
"2025-02-10 02:32:15,000",f32a187f046c446d93c45f6c00111484,cb75b921479f48108cc915c1ac153f2e,user,c382a88103a14de0b55603b3fa2dcc4a,334.83,buying
"2025-04-12 07:04:50,000",62f2e56afa534164935c75cb09971ee6,246bba7d8aa2430084a0344f5ec7f237,user,289980726e4f4d018e5c518707c555b7,354.35,circus ticket
"2025-03-01 21:51:08,000",8f0759d0464b4c159829f106f75c4660,4f0cad1029fa42c283d995857fb3eb78,merchant,938f957e566b45e380a47ba13b1d3948,5.62,hotel booking
"2025-01-05 05:44:34,000",8eebdf469be54cea85b535157def12a2,81489e2f9ddb47959113c2914a1eed1d,merchant,ae19a70dea8948d59c0fef0d4136dd78,515.73,buying
"2025-04-16 18:21:17,000",df80fadb70f3420c9732f93a066f84f7,7bcbc385f9784915b5b937b793c2856d,user,592fae7e0b684594b3422b93546fbda6,410.66,gift
"2025-01-25 03:09:21,000",4542c9cb111948248e0892483754e0a3,37e3bc11aa624d55ae078b55c199d440,user,750603ea715a4fee8de0ccb660358e92,295.77,snacks
"2025-03-09 08:08:47,000",c58ad0002b5140e0b453fb2550bd58c7,af0f04699a9a4f229e314a799b9769dd,user,450cfe590b95434da05484263d225e95,384.89,utilities bill
"2025-04-10 19:07:08,000",20e2c7fe5759494cb349ba43d15387aa,5d5972c7bb634001b73515399930a22e,merchant,9ed0962fc482485ea1ef31a39c40a216,726.82,theater ticket
"2025-01-02 05:38:18,000",7ee552ea0d0f4790af3507e469d8ae9a,e62c8c45a8a3474f91ac61684d878a29,user,9d8d0f6646144946831b32f4095aae21,10.41,theme park
"2025-01-05 04:59:50,000",fac11b955bb94e8888c65b252574b579,f1652ea01aeb40119c0449b3e3f56454,user,01bd2634bd47468c85e7a154171da5d6,980.56,subscription
"2025-01-11 00:52:27,000",de19365f80564e97a8d22e0463cbe1d2,5a9be44529044187b96aae25df55ac64,merchant,b6d6896ed25e452689cee432df1a92f4,616.65,loan
"2025-02-12 18:34:18,000",59b7e476aa6b4faa8544d204f621aaa4,f14b8165914847618bcc00fb4ff4524a,user,08e6766881c5434f9f89eefad5a26dfb,148.77,charity donation
"2025-01-10 11:18:19,000",4f6f3635017644be84a3835382b1d076,32b169daae0746a0af298c0a262a83f9,service,2481a0ca166342db9f91e238f2decf61,39.52,mobile topup
"2025-01-01 10:57:36,000",01758074ad3d417c9ccb8dfdeb607c3f,e58071070b5946c38c74fa0062cb7b2d,merchant,8b5999e4dbb24248a65f99bda9646319,133.94,subscription
"2025-04-11 14:17:14,000",fafdf393253d402c8fbf605d4e3263aa,4be76b5566fa470dad5251c18597d3f2,service,44562444d03f4838b52f9f32f593a628,461.89,aeroplane ticket
"2025-04-15 14:14:35,000",ec881772fda34c06bb2fc66718b9b02c,3703342bc3004f97ba7537fe326878b4,user,06949e39df3b447daa5f605311d73b15,520.4,theater ticket
"2025-04-01 11:48:00,000",3d694793434f48dbad74a3f0a3ce8a5b,9c2266537b2644bab77cd1a6f4019409,user,9fa0f49a2b88495c87820d6da80a5dc4,711.03,buying
"2025-03-06 22:42:49,000",1fb44b90bd974424baf8c53497e1ab18,e7dbbe0e01e14a289de4dd529ee75bd9,service,015e823f4bd149f79cf85ec0d02463d0,696.94,mobile topup
"2025-01-20 06:32:25,000",587d1ae26c3e49659b3733a72c7cd5f2,c60eee5d8bc24a6bb885cf1b1bfe4570,merchant,99e4d1de6b6c4f45a8dca8275a3b6935,83.16,food
"2025-02-11 05:30:19,000",fe4953c9739e48d9a0948fde86fb9c66,e66d4876f78b42f29770aa8f6302b1b1,service,f0cca1992ca04998839a2f853399dc47,455.67,aeroplane ticket
"2025-01-13 10:53:04,000",5a40a2f0211e4d76ba48bfdfd9cd52c5,624088c2a21b4641957ab314635acdf6,user,3f97aa9af35740a385c67118d4a41527,532.48,subscription
"2025-04-22 07:40:39,000",4c2cd584a3f34631a2d355e85c5784e7,19b3246ff20b4f71ae3208be65408d2c,user,7f2d3723e7c54001a071673fc1ef6498,451.29,gift
"2025-02-06 16:57:10,000",09fa4da3c03b4a35a59612b63ccb78a0,3aac924152694d9f97bdf912fb11e2ec,merchant,eee1b61154394afdbb08d2d33786defd,449.15,train ticket
"2025-01-26 01:48:14,000",15ead16f8b8e4ff9b287f528024ff872,2c7359fcff274b29b3fc22c4608dddab,user,3e8974bc95d44271a27f7189059873a7,939.6,charity donation
"2025-01-09 03:56:20,000",e3637a76f3ee4dcb95874db923b5e803,ffe0196490a0428793cb000f66707781,merchant,b17be689075f4fd4b6eff2d817f67693,920.53,circus ticket
"2025-03-25 05:17:22,000",3ddb3d69e28646edb125c6b6485f732c,496df73f1c1d4f77a49fd197b1d82cc2,merchant,cced66a45d0d412ca05aa042ed0a047d,273.59,charity donation
"2025-04-27 10:03:00,000",949b7a2cb1734393be4690d45168197a,0c2ba484c1084c1b8c4474add8552ec7,user,dbac37000141423d9d6e8d736d472cd7,995.45,food
"2025-03-01 17:32:31,000",70c317f0b6b34993bcd2b5e0d6a80c4b,b38ddba3495c40b2aebe7a120ee329f0,user,fe9c76643ee449d696008c218f4f6bd7,19.26,hotel booking
"2025-01-14 08:14:23,000",a0c05c11a32443b3931f42f07285e352,133742a4f7f44d3d9f22b93fee803ec3,service,058fc08858454ccfbb67a1093142597e,760.81,bus ticket
"2025-01-13 21:01:59,000",6513e40857564ff2b8e491873171247c,ba19fba3a96c419e80bac2c6d898b785,user,6516f0242e86453aae27c44869f2c4ef,208.74,train ticket
"2025-01-20 22:16:37,000",eef1b4afc34a49a2b07f3c84e14b0020,c398b31aa95447699ee5f5e63d238d43,user,d10ab1ceb7cd427187eec7ccb8428abd,392.04,utilities bill
"2025-01-18 15:59:24,000",f163d50aeb724ce0b3f77dc53ba2c602,9fdb3600198c4663927fdb4159b29f0b,merchant,8a2f9389a69e4a15a1bbe96f07f05da6,652.71,subscription
"2025-02-25 18:57:29,000",81d9da9ab80448c291c2246d4b6dea6d,69dda9c8866f422396d8f5622a62f8ff,merchant,34cd9d44b39a44f8943e9a9143cb4618,943.71,snacks
"2025-02-15 02:48:34,000",ed0600f224b44306ace44fb065485e20,472b44b4037f492a844e33dc0bc4a201,merchant,a9539071f69141c6826204ec1dbec8cf,575.9,gift
"2025-03-24 06:24:21,000",10e8cf0ef1f94805acba058306669825,71d5fa1b39f3460785aa85ebd2e4f7df,merchant,cb5550439144414faea257aaf05269ff,65.03,hotel booking
"2025-04-21 20:43:06,000",2f33bd7be3874e62b19772a347bb18a6,656faeb8a5494006a29e7ebdf1fa916a,merchant,808586afb73c4c9fbf1b50d80f95ef73,200.13,parking fee
"2025-01-27 20:53:56,000",1a5f106a7d714a1b9ff565c0a076cccf,ecd7a72a19404fe2a630ef13073970ae,merchant,a44dd6659a4a44a28e616239b704dc99,730.78,utilities bill
"2025-01-12 16:45:23,000",35284d1e930247099c5258218f897dbb,36581a8a89114d65b998c7adaae5dc45,service,c9e63cb0b4f9452eb6f04c62275a01d9,125.33,bus ticket
"2025-02-04 09:04:47,000",084175a9f74641b490ab8f0eaee06de7,b9ee7a31afaf4dc298f428402ea68014,user,0aaec7e264234591b9477be3307d0bef,901.23,hotel booking
"2025-05-02 11:36:02,000",dd05abd5a3d54a3fa66234a03f78dbc7,9293be133d6c43a593baa34e440e14d3,merchant,2ed2499d8ab44ad39c62058566002cd5,153.02,parking fee
"2025-01-18 06:19:15,000",e67c57645e5648b1bfb728d48540560b,5a46c7a10987478e8280ecfe55697784,merchant,964e6640b7c0479999fc92c9396e2f3c,174.91,circus ticket
"2025-05-14 09:28:54,000",2d42993b5a084d04b55275d4ef436f23,57dc7f9196aa417a9c09743a7d265612,merchant,e38517eb029543928a6eeac9af9efc55,378.51,train ticket
"2025-02-26 21:10:31,000",9ecdb307159e46c8a562402ffc5eb3c5,8dff69b678ee46d9ada51adbaf03f584,user,4a671d65cb2d41fc8c9fa3a150aadd0d,845.24,ride share
"2025-03-02 16:58:18,000",a854619fe46c41c3be108ec9f3db905f,736a5c9a6e92481980cebd69b9a73604,merchant,383c5b59d3424f3a9dd6c0322fe9d49f,195.94,train ticket
"2025-02-23 08:50:15,000",7fa2f0c85b384e9db8e94773e3c9e134,6185565cd10545e080e4c8ed377cc002,user,c84365698a934c1a9eb3bec6972242b7,623.57,circus ticket
"2025-01-07 22:16:27,000",729ec7cd272f4e0a973c06656a12ee48,c45a15e234d840758c4ad2c2febc0a36,merchant,674265da3bdd446fbdb79e85514c0e21,595.99,loan
"2025-01-31 23:37:03,000",c832b23248b74bbd99987f475d490ffe,cb24dc32f8db4a16a0e56cdd1a90eaf5,merchant,74a29fd13d0f4fe1a3d238272315a8ff,232.99,theme park
"2025-04-14 03:03:00,000",1a14103fbfc14831a8bc5443f8013b76,efac43229a7d4565ba5f09ef2e472cd9,service,d1503201d6454e8bb9b8a24cd4bb9822,167.53,mobile topup
"2025-03-30 23:44:04,000",b250b65ced5645b390c11958b393f0e6,3c25648a983f42eaa59246fc15cb019c,merchant,8364bbd0b57c40e4851370d89ee956f8,606.22,parking fee
"2025-01-19 08:03:33,000",a7a9250cc6874d3e97ac529b6959778c,a390162899774f3582d1f749a6cfcf82,user,bf37dbf73eac476dbcb8c823e1d71bff,106.15,movie ticket
"2025-03-13 09:51:48,000",783150e5177d491e95046297cef3174a,645259e827084f759a8668eac3b2e07c,user,3e0ddbffcc6d44d1a313d680d9cfcb1b,869.58,buying
"2025-03-16 05:51:51,000",8b678ec8e531491189ecc697d2dd2200,97d9d6ff0f3e4f498e78ebfd2022109a,user,e71f7154737f4c768ecaac727eea2b6f,652.17,train ticket
"2025-01-31 21:36:02,000",eaf249cc905246339017d0fd1e90e9fc,685b29c2361f4203b5b6252698a7a420,service,32da1c4e8bc940f0af49e97c22ab01c8,746.1,mobile topup
"2025-02-23 11:32:03,000",0d45a230a63249f39255a88830378ba5,1c40b616c1d543d3b7f504501880ad11,service,b61c1e75145b4b4faa4d1ca5ea7252cf,406.68,bus ticket
"2025-04-06 19:26:05,000",8477a9352d4e4d938a69481f265faa1a,47ea96edbc904cdd8eb55b3bcb947b51,user,31b91301dacd48cfbdc262370a20ba22,249.74,theater ticket
"2025-04-25 06:27:33,000",24e33792755d4fafb0232c398db6b7b9,78be6039c3ba4a2fb348b801aa96320a,merchant,d8782de1af4f4db1aa9fd490fcc74673,795.8,food
"2025-04-07 12:33:57,000",18d0f82cb12c4f72a11926a906f2daa7,caf18c1cd0214da9981e3e48e1f93d71,user,79aa5784de4641bbad8cfc9305b70d66,482.88,buying
"2025-02-23 07:09:33,000",1d766203cca94d2ca1813f2d035968d7,634502f735fc43369242bacb90cc9bc6,user,944d51de74014ddc85341b776087af8a,706.78,loan
"2025-01-05 17:45:37,000",a7f30286f1b344278ea3d5b71a6837b4,443f4887ad73459691dd0335b12a77ff,merchant,744fa579fc59471ebcf33689960f772a,932.09,utilities bill
"2025-05-03 17:05:49,000",d1c304a33b8e449da6bffaf9a9753191,c0aa6b03ef384c4e8dee3ac228a6aa5b,user,bf4e81646b684ba6a396c1a02d1277a4,705.7,theme park
"2025-01-26 04:16:13,000",6d0f0657540043a6b8c766b6b3cca740,a27799c20df24fd696c20f9a97d3136b,merchant,c14300d7768e439abb697316aa56e84b,442.4,circus ticket
"2025-03-24 07:48:09,000",8df06190333b48ed83f43a885215ecdb,f2da3fa15c9f47928dc394b54546b43d,merchant,4c3c8478940540ba9a3260764a037c3b,418.04,shopping
"2025-02-05 18:41:49,000",9f7c47c3b6574605b081bae2fe139297,d3ef2b711ab94dfc978addc034cd1b35,user,6fdfc6b694a44c089c9a7be7a187df57,822.35,movie ticket
"2025-02-28 01:53:51,000",4130b06edc584aebaf9a6422a90b8be3,4141b2be5eb6435799b0ca02d23b369b,service,6ed60d77101040258c39e3401866840b,265.8,bus ticket
"2025-03-08 17:13:33,000",0e7f1f51908c47d183667a2e2643407c,c85aeb9b1bfd421e95eec78dea81e7ba,service,55ecd78f2f3c4abe828e8c3f20d3407c,220.19,mobile topup
"2025-02-28 03:36:30,000",d7af02b727b74fc89ac259384384efd5,1c6c2afa22634b3f807c956a11f25b13,user,790a442ccb8842b3a6064e8a256054db,484.77,train ticket
"2025-01-18 18:51:07,000",5bff68c37c57496b87f5734395796f4c,908a7cb1623c452a932ae879d5e7cc71,service,6fb6c23ed1c44448810bd83e8f17b837,71.2,aeroplane ticket
"2025-01-09 12:43:06,000",e78ab780f5c6484699f2f64d87b625b4,d8f2e16881494dd5938e3a5de288aefc,user,b72a1ee50e174bf3883d7d612e8ab958,292.46,ride share
"2025-01-14 15:58:41,000",da9c1e9e30da45eeae61c95db34dcdfc,ce48caa6f45942e898eab6593b3b5800,user,fa1f57b683d34981a9eb78c219214f62,232.52,theme park
"2025-04-12 06:48:56,000",d4a128998d3f4d4b81d20a0f1c6159d8,31f7903c44714018a0c9bd43010e4c2b,user,880d4b34ebb94757bbefb38c1f663113,726.43,theme park
"2025-01-25 00:15:38,000",454ca1af08ee43d482b38860f2241f6a,4160529b9ec3439dad067ee62e78e916,user,5997bf105687406e907407c5d9f17404,952.43,shopping
"2025-04-15 00:21:24,000",a14c0e0b6f4c455490310e11b8a752a5,be36ec9b5fa04e79b35b3e2755b0851d,user,450097a3e4f3408f92eaf731d5de78b0,361.3,utilities bill
"2025-04-11 00:33:00,000",f334e50228bb4344b9866cdc00135418,31a33bda31164624a30a869eca1799b5,user,328ab72306c84cdcbc6e955aad53735e,174.05,theme park
"2025-02-10 05:57:18,000",b40655ef55894e8d9727b1b329c58e7c,17c4df373c904ed9b01f5eebcdd4053b,user,9edc8da666eb4de59a8181d56a9f1ca6,741.67,movie ticket
"2025-01-19 01:12:52,000",79d1d7c811a1424786638c6c4f3c5f00,520bcf5b8ca14927ae45a77dfe701d80,service,77d628c790534c0fbc12cf137be1c38f,296.85,bus ticket
"2025-05-08 18:25:20,000",bbab6cc82393415abbfb056a3faff181,fcb492a149fe498daf422ea273495932,user,7da7f5292ca24ecc983879493165296d,799.43,utilities bill
"2025-04-02 15:41:40,000",1165bcfac57348d1b5553000b18fe960,a72d03ee9e1f40fc916a8c0281c95c37,merchant,a6bb7797b90941ff8e08cb2ee4a4d0b1,331.5,subscription
"2025-03-16 00:13:44,000",f0725436ee6a4304b819cbfdcc497870,c38a5d01cda44eff8e79098b1a8b7bcd,user,cb3d9a1319bd441481438e6f64c046e2,326.27,theme park
"2025-03-17 19:01:11,000",fa426216c7e54bbbaf89a8f974f4d358,08bf2715c58a4e8fa1c3d361b7b66ee2,service,ffee0980902e41ee99fc90ad531ea22c,533.15,aeroplane ticket
"2025-04-22 18:36:31,000",b1b348d98edc44b9bbe0e167bb8ad319,e8113c8936cc48d1a0ef6f8722cf89a2,service,817e40a6a24e45a29656a07fd9e44ca8,264.91,mobile topup
"2025-05-01 06:05:26,000",5409c969c0ed466dacc7df5d7f9d199e,aecc838d1faf43eebb206863a248537d,merchant,3389cf0a9048425cb4b88a72b3d07afe,506.43,parking fee
"2025-04-22 18:26:01,000",0b4dba1969c642768875c1cf05055d67,e3c9d8367d784632b2ccaf512886391b,service,1917b51e26404969ba14b1c309135eec,670.0,bus ticket
"2025-03-28 02:09:05,000",15a3a8ca99a3496aba488c5af86d1756,cb7230e98e0346a7b3bd69ecb4d1232a,user,ea5b6d22d0c044f0a3e5314288b6ac47,763.05,circus ticket
"2025-03-16 06:55:42,000",917dac1118e24f00b1ff111d82869b21,506fb1a563cd459c9830317296374cbd,user,fa6c845f018d4274bed53534a817f2cc,137.93,loan
